run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
895,-432.0,-1498.2,25,31,1,19.7,177.3,16.3,37.6,30.6,82,2,0,9,32.1,89.9,0.0
896,-696.9,969.7,23,8,136,19.3,145.2,24.5,16.2,22.5,73,0,0,17,61.2,56.7,0.0
897,934.0,207.7,24,14,35,30.3,296.9,9.3,23.4,39.5,84,0,0,17,64.4,51.9,0.0
898,295.2,-1380.7,7,1,179,13.6,160.5,16.3,23.0,21.0,53,4,0,8,76.9,51.8,3412.9
899,109.6,1131.4,28,12,184,17.9,322.2,7.5,16.5,2.0,20,1,0,25,88.4,55.2,0.0
900,116.8,485.4,12,3,277,21.5,18.4,20.4,17.0,29.2,38,4,0,23,57.7,58.2,0.2
901,-1263.2,-816.8,39,42,199,0.2,46.0,22.8,24.4,8.0,31,3,2,14,87.4,33.7,0.0
902,266.6,-714.1,23,28,312,25.4,280.3,14.2,10.3,18.3,37,4,0,38,53.2,37.8,0.0
903,-1342.3,491.0,13,17,81,22.6,279.5,10.7,10.7,12.0,62,4,0,14,88.2,40.9,3047.2
904,-119.2,-1187.3,17,13,237,28.0,244.4,14.9,22.9,32.4,85,5,2,20,75.6,64.1,0.0
905,-325.3,-8.1,30,37,325,3.2,38.9,29.6,24.8,10.3,88,5,1,16,96.9,57.3,0.0
906,377.9,195.6,4,6,360,18.2,271.3,7.8,27.0,16.6,89,3,2,18,64.8,87.0,2032.7
907,1623.7,-611.3,15,0,33,19.1,38.1,14.3,6.4,36.2,21,0,0,34,41.8,48.8,337.2
908,-1878.2,-1465.8,40,26,187,16.9,220.0,10.5,5.2,17.5,0,3,0,14,32.4,57.4,0.0
909,100.6,1025.8,13,6,9,14.0,221.3,3.3,32.7,19.7,33,2,1,19,78.4,42.5,3183.4
910,1761.9,-466.9,1,21,43,13.4,109.6,12.0,7.6,26.0,29,3,0,37,54.8,90.9,0.2
911,-48.5,1173.5,7,40,138,18.9,315.5,2.6,22.9,10.3,32,1,0,29,35.8,56.8,1499.6
912,-978.9,-192.3,18,45,109,17.0,227.9,30.1,26.2,15.7,14,4,1,4,75.2,98.1,0.0
913,-562.8,-764.1,11,37,151,9.3,121.1,37.3,33.8,10.6,4,2,1,37,83.9,50.8,0.2
914,-1542.7,-698.5,23,25,232,14.8,274.8,10.1,33.1,13.8,19,4,0,27,43.6,51.4,0.0
915,1217.1,-1292.7,26,28,131,14.5,266.5,38.2,36.4,27.3,84,0,0,33,53.3,52.1,0.0
916,92.1,1892.3,37,33,49,8.2,205.0,39.6,9.1,23.6,57,2,0,5,38.1,31.8,0.0
917,-1728.4,-941.3,8,8,89,25.4,3.1,36.2,26.1,22.3,87,3,2,31,73.3,87.2,0.2
918,952.7,1191.5,3,36,339,9.9,344.3,6.5,28.9,15.9,34,3,2,17,56.0,65.7,3419.5
919,1305.6,622.2,29,27,207,9.9,188.6,15.1,38.4,25.4,72,2,1,21,40.3,30.0,0.0
920,-1374.0,807.2,40,38,212,25.4,39.5,21.3,36.5,10.6,19,1,0,17,48.2,55.5,0.0
921,-1868.0,1061.0,3,36,26,3.6,35.4,14.5,3.4,39.3,75,4,2,25,75.8,43.7,3419.5
922,-1908.4,300.7,23,4,323,26.8,9.4,27.6,13.1,9.4,2,0,0,22,72.1,52.9,0.0
923,-1590.7,-1482.0,13,35,183,15.0,231.3,35.8,10.6,22.5,29,0,0,18,55.9,50.9,0.2
924,-1764.1,1473.1,34,31,100,4.3,287.0,25.9,23.2,20.8,70,2,1,33,88.6,72.6,0.0
925,-186.0,-233.1,13,8,82,28.2,341.6,8.9,9.5,3.0,54,2,0,7,61.1,61.8,2070.0
926,371.2,-385.2,2,10,21,17.2,17.1,15.4,5.1,10.0,11,2,0,29,58.8,74.7,544.6
927,1898.3,1031.9,15,19,300,8.3,259.3,13.3,23.6,6.8,88,0,0,8,51.1,75.9,0.0
928,1525.4,700.9,6,10,227,11.1,216.5,35.8,35.8,33.6,23,5,1,10,57.4,81.6,0.2
929,-1245.2,-1132.2,35,5,196,4.5,352.5,14.4,19.6,28.8,45,1,0,30,59.2,95.7,0.0
930,81.0,97.4,4,16,199,9.1,351.0,18.8,7.7,37.9,69,4,2,8,50.3,83.3,1881.2
931,-1559.9,880.1,37,7,127,12.4,48.0,15.8,37.7,33.7,6,1,0,11,83.0,35.9,0.0
932,-1042.9,382.1,36,25,213,15.6,67.7,12.7,24.9,36.0,62,4,2,15,91.7,49.9,0.0
933,-433.2,-598.6,7,3,89,5.5,127.4,38.5,4.6,36.2,17,3,2,27,35.6,70.6,362.5
934,326.1,-1860.0,26,37,138,22.7,143.1,30.1,4.8,31.4,32,1,0,3,89.8,96.4,0.0
935,698.5,-286.0,36,7,14,6.3,47.6,3.6,18.1,3.7,53,4,0,2,99.8,59.0,0.0
936,870.6,433.0,24,43,268,0.4,286.1,24.9,3.7,34.8,35,4,0,21,30.9,33.2,0.0
937,-388.7,1472.0,19,21,194,17.6,75.1,15.5,36.6,27.2,43,3,2,7,36.9,43.2,0.0
938,238.2,1402.1,25,5,13,4.7,141.1,5.2,9.9,6.9,70,2,1,0,32.8,72.0,0.0
939,-1309.3,1355.8,23,34,237,1.7,200.5,20.4,27.0,14.4,45,1,0,38,39.8,74.7,0.0
940,-991.1,-544.4,3,7,78,26.9,25.7,4.2,14.6,4.0,47,1,0,3,67.4,52.3,3419.5
941,1318.8,-355.1,14,7,247,4.3,259.1,25.4,8.7,31.2,66,0,0,20,84.1,91.3,0.2
942,468.9,1638.0,36,43,19,12.4,44.1,19.0,24.3,24.8,13,0,0,25,65.6,57.8,0.0
943,623.4,764.4,32,14,209,16.6,53.6,20.1,11.8,35.3,80,2,0,0,69.9,74.3,0.0
944,19.8,-698.4,13,35,278,0.1,153.1,10.2,9.5,14.6,3,5,0,3,92.4,37.8,1289.7
945,-750.6,465.6,5,40,111,26.6,179.1,38.6,22.6,24.8,41,5,2,11,58.2,48.0,0.2
946,-606.8,940.9,16,17,84,4.5,47.0,26.8,32.1,7.6,60,3,1,4,56.9,92.7,0.0
947,-654.6,123.4,10,18,135,17.7,296.7,10.0,25.0,26.3,20,0,0,29,71.7,52.7,1192.3
948,446.0,1193.6,18,39,271,29.3,167.7,34.3,19.2,3.3,63,0,0,37,63.5,34.5,0.0
949,1708.8,-1394.2,20,11,295,27.9,103.4,34.6,15.3,2.9,45,0,0,1,98.9,71.2,0.0
950,1693.9,-1246.3,28,5,187,18.7,54.7,33.4,28.5,37.2,98,5,1,7,96.6,75.3,0.0
951,403.8,1362.1,35,33,354,1.8,355.8,8.1,35.9,15.6,5,1,0,27,75.4,70.2,0.0
952,9.2,1391.2,15,7,276,24.6,74.5,6.6,35.7,31.3,77,1,0,6,90.2,79.9,1991.1
953,56.6,-982.5,7,32,43,7.0,5.3,24.7,4.5,30.3,11,1,0,4,81.9,37.8,1504.9
954,-449.1,-1750.4,21,5,137,1.1,155.4,23.4,25.3,39.3,63,0,0,31,71.8,73.5,0.0
955,-259.8,-462.2,22,45,247,24.7,155.9,13.1,23.9,24.8,1,2,0,18,82.7,82.6,0.0
956,1683.5,1457.2,12,0,52,17.4,350.9,12.3,27.4,18.0,2,5,2,19,35.7,97.9,586.7
957,-434.7,1177.8,18,4,90,23.4,216.4,27.0,23.4,26.3,63,2,0,7,45.0,33.8,0.0
958,1060.6,280.1,34,43,320,25.0,295.2,34.6,20.2,27.7,44,1,0,8,31.9,41.9,0.0
959,56.8,1828.9,11,5,336,4.8,218.9,38.4,10.8,24.0,87,4,0,21,57.9,71.5,0.2
960,1508.3,230.7,38,30,217,28.2,244.9,8.8,18.8,24.3,2,1,0,7,73.5,48.5,0.0
961,16.3,-1235.4,25,12,46,2.8,164.0,19.3,10.9,21.1,43,1,0,35,59.7,77.6,0.0
962,686.0,358.4,24,11,235,16.3,142.2,24.5,12.1,3.4,25,1,0,10,58.5,49.7,0.0
963,336.8,611.9,35,11,209,5.3,144.2,2.2,13.3,39.7,94,4,0,19,44.9,67.7,0.0
964,-368.8,1909.2,37,25,200,5.6,21.7,26.9,35.5,7.2,75,4,0,12,74.0,42.6,0.0
965,949.5,79.8,19,16,49,25.7,39.4,31.5,21.8,35.5,97,2,1,4,54.6,50.9,0.0
966,-1878.0,-1119.4,30,29,235,18.3,107.9,32.4,14.9,21.4,20,4,0,8,32.0,81.6,0.0
967,1440.3,1078.3,21,39,347,13.3,16.5,14.6,10.0,15.2,57,1,0,5,61.6,52.6,0.0
968,1686.5,-639.7,18,4,74,10.4,272.0,34.3,10.9,4.2,55,0,0,19,62.3,49.1,0.0
969,1692.1,620.8,34,33,322,29.7,190.2,10.3,5.3,6.9,95,4,0,18,92.9,81.1,0.0
970,194.7,1827.3,19,6,92,16.1,168.5,26.7,9.0,21.2,60,2,1,40,89.1,42.8,0.0
971,340.9,-585.6,29,17,6,28.2,358.5,5.4,38.4,9.6,20,2,1,40,70.7,41.7,0.0
972,-1573.7,1364.5,16,6,109,8.9,85.3,29.9,4.9,5.7,58,3,2,40,83.0,84.0,0.0
973,1521.3,1754.5,26,17,340,23.0,326.6,36.6,39.0,6.5,57,2,1,4,85.5,65.3,0.0
974,-852.2,885.8,32,43,333,22.8,69.8,33.0,30.1,21.7,1,0,0,21,96.7,50.6,0.0
975,-1307.8,-665.0,20,42,24,28.3,244.5,38.4,11.5,33.9,19,0,0,17,54.4,47.8,0.0
976,302.5,850.8,16,39,207,9.3,128.5,32.4,17.2,32.5,86,1,0,25,35.7,49.1,0.0
977,-1267.9,378.1,20,28,237,0.0,27.6,30.8,8.0,20.4,0,4,1,11,32.9,52.1,0.0
978,889.9,-408.7,2,1,251,10.7,147.6,5.9,35.8,6.0,34,1,0,9,47.1,48.2,3306.3
979,-1626.0,199.2,11,13,328,1.1,279.7,15.5,15.8,39.1,94,0,0,37,41.3,32.8,0.2
980,614.3,-988.3,36,22,87,17.7,185.8,6.3,6.6,5.5,13,3,0,36,77.7,64.4,0.0
981,1515.6,-775.5,8,43,193,6.5,167.8,18.7,9.4,7.7,52,3,1,0,30.4,94.3,104.7
982,-1229.8,-935.5,12,43,286,27.2,156.3,33.7,23.9,27.0,87,2,0,19,60.0,72.3,0.2
983,-1558.6,-1279.3,32,28,273,12.2,314.7,26.6,15.1,25.7,79,3,0,11,99.4,89.0,0.0
984,-1237.7,-677.5,19,0,98,16.8,337.1,32.4,16.8,38.7,26,4,2,25,65.5,76.9,0.0
985,-707.7,-1470.1,8,31,259,27.8,153.1,9.5,5.3,19.9,51,4,2,33,41.7,52.0,221.9
986,1620.0,-1440.3,13,18,17,4.1,228.1,12.7,23.1,5.4,91,3,2,19,47.8,62.5,388.7
987,629.8,66.1,31,26,27,5.3,150.8,17.9,4.2,11.3,34,1,0,35,32.2,99.2,0.0
988,170.2,-1832.0,15,31,340,25.2,103.6,12.3,27.7,24.1,24,5,0,36,45.2,64.5,327.1
989,-1270.4,1265.1,19,34,282,27.7,241.2,29.0,24.9,17.7,13,1,0,2,60.2,40.7,0.0
990,1181.1,-1219.9,26,16,160,12.0,139.8,28.2,16.9,24.8,29,4,1,33,35.1,55.6,0.0
991,826.3,-829.8,18,4,284,13.6,185.4,20.2,18.2,21.1,53,3,0,39,71.1,55.3,0.0
992,-601.1,1335.3,24,0,225,19.0,16.2,22.0,12.5,22.9,76,5,0,32,31.6,87.7,0.0
993,1914.9,216.1,6,32,241,1.9,197.2,19.2,20.4,14.2,37,3,2,32,65.8,56.4,0.0
994,-89.9,-1141.1,5,36,120,26.6,17.5,26.0,32.5,4.1,67,2,1,19,77.5,77.8,0.2
995,1557.0,-1004.1,8,11,29,10.3,21.4,23.5,20.8,27.2,77,2,1,33,95.8,66.3,14.0
996,-25.7,-259.0,35,2,309,7.2,175.7,22.3,35.7,17.8,96,1,0,19,64.4,77.7,0.0
997,931.9,1905.1,40,9,355,8.7,85.7,19.5,25.8,39.3,6,5,1,20,69.4,89.5,0.0
998,904.3,550.0,20,40,164,17.9,293.7,3.2,26.9,36.0,30,1,0,40,40.9,41.6,0.0
999,387.4,1411.5,32,14,336,23.8,282.6,24.5,27.4,24.4,99,3,0,12,36.1,33.6,0.0
1000,747.2,482.0,6,42,27,19.3,353.0,33.1,38.1,7.9,38,1,0,34,30.4,76.4,0.2
1001,-557.2,1693.2,9,16,333,18.1,174.2,10.2,14.2,31.4,76,2,1,1,41.3,48.1,119.6
1002,-995.7,1532.2,35,3,226,24.4,317.7,6.5,14.9,13.2,96,3,0,32,77.4,96.8,0.0
1003,831.2,-865.9,29,33,22,10.7,218.6,5.6,38.8,30.5,59,4,0,9,61.3,50.8,0.0
1004,-115.6,-390.9,23,27,346,3.0,191.1,15.7,4.4,39.8,13,4,0,21,42.4,89.4,0.0
1005,-1396.8,308.6,38,0,339,6.4,140.7,38.8,37.2,9.6,56,4,1,5,98.8,71.1,0.0
1006,104.2,239.6,9,44,245,6.6,3.4,24.8,36.2,2.5,0,1,0,28,43.9,50.0,0.2
1007,215.8,-886.4,21,14,204,16.7,221.8,32.2,6.2,28.1,30,4,2,33,31.5,48.1,0.0
1008,1683.0,-845.8,32,16,185,22.6,181.0,25.0,36.1,14.3,8,2,0,0,51.5,94.6,0.0
1009,1192.4,1642.3,3,20,27,18.4,196.0,34.3,8.0,31.6,11,4,1,13,55.8,79.8,0.2
1010,-698.3,745.2,29,7,123,7.5,272.7,3.1,32.4,25.7,59,2,1,31,63.8,94.5,0.0
1011,248.3,1886.3,13,22,241,5.6,256.5,32.2,2.1,27.0,2,4,2,1,94.1,85.6,0.0
1012,-846.6,-1561.3,21,14,342,0.4,29.8,27.4,9.1,35.5,14,2,0,24,98.7,86.9,0.0
1013,1272.5,-1267.2,14,6,65,9.8,282.2,31.8,10.4,32.7,4,0,0,25,71.9,57.3,0.2
1014,-127.2,-376.1,33,12,33,27.8,110.4,22.5,35.0,26.5,23,3,1,9,63.3,57.9,0.0
1015,-893.3,-304.7,9,40,143,24.7,30.0,30.2,22.8,18.8,86,4,1,39,41.0,31.7,0.2
1016,1250.8,-401.8,30,29,115,14.4,11.2,9.3,22.6,26.3,58,1,0,13,63.3,49.0,0.0
1017,-111.5,-811.5,6,24,2,11.0,149.4,4.7,26.5,25.2,15,1,0,25,85.1,81.4,2786.6
1018,1694.4,1618.7,11,31,313,6.7,182.9,24.9,27.7,22.6,20,2,1,40,58.7,32.7,0.2
1019,1417.7,-859.4,2,4,349,1.3,44.4,9.3,31.7,3.6,21,4,2,10,51.7,53.3,1541.9
1020,-1248.5,-1910.8,23,26,281,28.6,162.8,28.3,14.4,20.3,47,2,0,38,74.9,33.5,0.0
1021,99.1,-806.6,26,25,264,25.4,121.8,34.3,27.4,10.9,87,2,0,1,99.2,82.3,0.0
1022,764.0,-197.1,27,3,11,22.0,52.0,26.8,2.7,14.0,90,2,1,31,50.0,91.4,0.0
   585.1
     0.2
  1828.3
     0.2
     0.2
     0.2
  3419.5
     0.2
   237.7
     0.0
  1343.5
     0.2
     0.2
  1982.2
     0.2
     0.2
  2789.3
    32.5
  2957.2
     0.2
     0.2
     0.2
   159.9
  1425.8
     0.0
   446.8
  1702.9
  2278.9
     0.2
     0.2
     0.2
   503.3
   317.6
  3419.5
    53.6
     0.2
   431.2
   918.7
     0.2
  1562.5
     0.2
  2716.5
    34.9
  1751.1
   201.3
     0.2
     0.2
  2630.3
     0.2
     0.2
   680.5
  1747.1
  3367.7
     0.2
    68.5
     0.2
     0.2
     0.2
     0.2
    61.2
   356.7
     0.2
   306.9
  2038.9
   174.1
     0.2
     0.2
     0.2
  3252.5
   612.0
  3419.5
     0.2
   140.3
     0.2
     0.2
   283.6
  1770.5
     0.2
   263.5
     0.2
     0.2
  3419.5
     0.2
     0.2
  2785.9
     0.0
   497.5
     0.2
  1375.3
     0.0
  3376.6
  1099.1
     0.2
     0.2
     0.2
     0.2
     0.2
  3419.5
     4.7
  1532.7
   214.4
   404.1
     0.2
  2434.1
     0.0
  2208.2
     0.2
     0.2
     0.2
  1473.6
  2872.7
  2010.7
    57.4
  1780.9
     0.2
     0.2
     0.2
     0.2
     0.0
     0.2
     0.0
    24.7
     0.2
   174.1
     0.2
     0.2
     0.0
    60.5
    85.2
   278.4
  3419.5
     0.2
  1206.9
   239.5
     0.2
  2978.3
     0.2
    50.7
   959.4
  2141.2
     0.2
     0.2
     0.2
   564.2
     0.2
   576.9
     0.2
   797.3
  1741.1
    93.4
     0.0
   696.1
   737.7
  2810.8
   240.4
     0.0
     0.2
  2644.5
   240.2
     0.2
     3.3
     0.2
   105.9
  1321.2
     0.2
    46.3
     0.2
     0.0
     0.2
  3419.5
  2303.6
     0.2
   104.7
   770.6
  1869.0
  1229.6
  3168.0
     0.2
     0.2
     0.2
   122.8
     0.2
     0.2
     0.2
     0.2
     0.2
     0.2
    88.5
  2680.5
     0.2
     0.2
   278.2
     0.2
   206.6
  3016.3
     0.2
  1365.9
  1597.5
     0.2
   127.0
   458.6
  2418.1
     0.2
   554.9
     0.0
  2787.3
     0.2
     0.0
     0.2
     0.2
     0.2
     2.7
     0.2
     0.2
  1106.4
  1834.5
     4.2
  1590.6
    51.6
     0.2
  2012.0
  3337.7
     0.2
  3079.1
     0.2
    24.5
    10.5
   717.4
     0.2
     0.2
   667.6
  2240.0
  1870.3
  1195.6
     0.2
   599.6
     0.2
     0.2
    61.6
  3419.5
     0.2
     0.2
  2037.8
   187.7
  1269.2
     0.2
     0.2
     0.2
  1501.2
     0.0
     0.2
  3419.5
     0.2
     0.2
  2389.0
   987.7
     0.2
   137.9
     0.2
   568.7
  2125.2
     0.2
     0.0
  1157.6
     0.2
   474.4
     0.2
     0.0
     0.2
     8.2
     0.2
    89.8
     0.2
     0.2
   178.8
    34.5
  1620.8
     0.2
     0.2
     0.2
     0.2
     0.2
     0.2
     0.2
  1805.6
     0.2
  3419.5
     0.2
   697.7
     0.2
   451.7
  1025.9
     0.2
   669.9
  2345.1
     0.2
     0.2
   228.0
  1486.3
    15.3
     0.2
     0.2
     0.2
  2477.0
   562.7
  2294.9
     0.2
     0.2
    28.0
    42.9
     0.2
     0.2
     6.9
     0.2
     0.2
   276.2
  3340.6
     0.2
     0.2
     0.0
   389.4
     0.2
   997.4
  1130.0
   776.4
  2552.0
     0.2
   693.6
     0.2
     0.2
     0.0
  1776.3
     0.2
  1986.9
   256.6
  3085.9
  2977.6
  3419.5
  3174.5
  3419.5
  1216.5
     0.2
  1396.0
     0.2
     0.2
     0.2
     0.2
  2110.1
   359.6
     2.4
    19.8
     0.0
     0.2
     0.4
     0.2
   425.7
   433.4
  2551.3
     0.2
     0.2
  1064.4
  2956.3
    16.7
  1634.4
   695.4
     0.2
     0.2
     0.2
   579.3
     0.2
  2391.9
  3419.5
     0.2
  1682.0
     0.2
     0.2
     0.2
     0.2
     0.2
  2566.0
   679.6
  3241.6
  2678.5
     0.2
     0.2
  3414.0
    19.3
     0.2
     0.0
    51.2
    24.0
  1129.5
  1169.8
     0.2
   669.9
   229.7
  1813.8
     0.2
   104.1
     0.2
  2260.2
     0.2
   180.4
     0.2
   517.3
   178.1
  2760.8
     0.2
     0.2
     0.2
     0.2
  2083.2
    28.2
  2333.1
   584.2
     0.2
     0.2
    56.9
     0.2
  1033.2
     3.8
  3419.5
     0.2
     0.2
    46.0
     0.2
    54.7
     0.2
   955.6
   141.2
     0.2
     0.2
  3419.5
     0.2
   479.7
     0.0
  2719.0
     0.2
     0.2
     0.2
    44.9
  3419.5
     0.2
     0.2
     0.2
     0.2
     0.2
  2916.0
   700.8
  1001.2
     0.2
     0.2
     0.2
     0.2
     0.0
  3419.5
   625.8
  1239.0
     0.2
     0.2
  3417.3
     0.0
     0.0
  1548.1
  2092.3
   404.5
     0.2
     0.2
     0.2
  1971.1
     0.2
   512.0
     0.2
   371.8
   131.2
     0.2
  2446.3
     0.2
   260.2
     0.2
     8.2
     0.2
     0.2
  3419.5
  1029.0
    63.8
  1688.2
   413.0
     0.2
   202.4
     0.2
    65.4
  2613.4
  3419.5
   573.1
  3419.5
     0.2
     6.0
     0.2
     0.2
   932.5
  1673.7
     0.0
  1669.3
     6.4
   146.3
     0.2
  3419.5
     0.0
     0.2
   303.6
  1344.2
     0.2
     0.0
   784.6
   350.7
  2345.6
   221.5
   922.5
     0.2
  1107.5
   225.1
     0.2
     0.2
  2964.5
     0.2
     0.2
   474.1
   272.7
  3117.1
     0.2
     2.9
  1935.9
     0.2
     0.2
     0.2
     0.2
     0.0
  2817.3
     0.2
  3176.7
     0.2
     0.2
     0.2
   101.4
  3086.6
  1805.8
     0.2
  2852.4
  2638.9
  1463.1
   612.7
     0.2
     0.2
  2441.9
   225.1
     0.2
     0.2
   745.0
  3419.5
  3419.5
     0.2
     9.1
     0.2
  3419.5
     0.2
   574.7
  1744.5
     0.2
   910.9
     0.2
  3419.5
     8.5
  1462.5
    58.5
     0.2
  1200.0
   497.9
     0.2
  1203.8
     0.2
  2196.4
     0.2
   172.1
     0.2
  2185.5
     0.2
  1211.2
  1544.8
     0.2
     0.2
     0.2
    52.0
    38.3
  1153.6
     0.2
  2970.5
   267.8
     0.2
     0.2
   964.1
     0.2
   495.7
     0.2
     0.2
     0.2
   292.2
  1080.4
   391.4
     0.2
     0.2
     0.2
     0.2
  2683.6
  1075.9
     0.2
  3419.5
   177.9
   211.7
     0.2
   122.1
     0.2
     0.2
   217.1
  2921.6
   697.9
     0.0
   955.4
     0.0
     0.2
     0.2
  1277.4
     0.2
  2158.3
     0.2
   129.9
     0.2
     0.0
   199.0
   247.5
   180.4
  1552.5
     0.2
    90.3
     0.0
     0.2
     0.2
   322.2
     0.2
   518.8
  1166.5
   904.5
     0.0
   212.2
  2326.7
     0.2
     1.3
     0.0
  1639.5
  3360.4
     0.2
    84.3
  1776.0
   507.3
     0.2
     0.2
  2940.3
     0.2
  1786.7
   517.7
   181.9
     0.2
     0.2
     0.2
     0.2
     0.2
  1298.1
     0.2
     0.2
    76.9
  3419.5
     0.2
     0.0
     0.2
     0.2
  1276.5
     0.2
     0.2
   794.2
     0.2
  2078.9
     0.2
     0.2
    41.4
   824.9
  3352.8
    58.7
   256.2
     0.2
  3419.5
  2967.4
     0.2
     0.2
     0.2
   385.2
  2563.3
     0.2
   466.4
  1246.5
  2568.0
     0.0
     0.2
     6.7
   903.6
     0.2
   361.8
  3266.5
    27.8
    12.0
     0.2
     0.2
   355.6
     0.2
     0.2
     0.2
  1971.1
     0.2
   101.9
     0.2
     0.2
    88.5
  1072.4
  3419.5
     0.2
     0.2
    30.0
  1576.3
     0.2
     0.2
     0.2
     0.2
   326.9
     0.2
     0.2
     0.2
  3419.5
     0.2
     0.2
     0.2
     0.2
     0.2
   966.1
     0.0
  3110.9
   100.1
   893.1
     0.2
     0.2
  1039.7
     0.2
   516.8
     0.0
   804.6
  1437.1
  3417.5
     0.2
   451.7
     0.2
   519.7
  3419.5
     0.0
     0.2
  1022.8
     0.2
     0.2
   726.3
     0.2
  3357.7
     0.2
   401.0
     2.7
   154.6
   268.7
   256.4
   290.4
     0.2
     0.2
     0.2
     0.0
   885.6
  3419.5
     0.2
     0.2
    77.6
   540.0
     0.2
     0.0
     0.0
     0.2
     0.2
     0.2
  2513.5
     0.2
     0.2
     0.2
     0.2
  1392.2
     0.2
     0.2
     0.2
     0.2
   140.1
     0.2
     0.2
  2441.0
  1315.5
     0.2
   625.4
     0.2
  1476.0
   244.4
  2740.6
     0.0
   433.2
   522.4
     4.4
  1943.1
  1237.0
  3419.5
     0.2
     0.2
    50.7
     0.2
   224.6
  1519.2
   121.2
  2473.9
  3419.5
     0.2
     0.2
  3230.7
  1489.8
   750.8
     0.2
     0.2
   327.1
   426.1
     0.2
     0.2
     0.2
   368.3
     0.2
     0.2
     0.2
     0.2
     0.2
   108.1
     0.2
  2203.9
  1047.9
     0.2
   490.6
  3419.5
  2793.9
     0.2
     0.0
     0.2
     0.2
     0.2
    62.0
     0.2
  1708.2
   838.0
     0.2
    54.3
  1851.4
  2725.9
  3076.4
     0.2
   402.5
   357.4
     0.2
  3301.0
     0.2
     0.2
     0.2
     0.2
     0.2
    43.8
  2458.1
   283.3
     0.2
  1828.3
     0.2
     0.2
     0.2
   281.3
     0.2
  1967.7
     0.2
   218.8
  1475.8
     0.2
     0.2
     0.2
     0.2
     0.2
   581.6
     0.2
     0.0
   197.7
  1510.9
    54.3
   504.4
     0.2
     0.2
     0.2
   760.4
  1378.8
   307.8
     0.2
     0.2
  1516.1
     0.0
     0.2
    48.0
     0.0
  3419.5
  2617.8
  1121.5
     0.2
    17.8
     0.2
     0.2
  1403.3
     0.2
     0.2
  1153.6
     0.2
   544.0
     0.2
     0.0
   944.7
     0.2
   335.1
     0.2
     0.0
     0.2
    24.5
     0.2
   565.3
     0.2
  3097.1
     9.3
   439.5
  1719.3
  1702.7
     0.2
     0.2
  1972.2
   536.9
     0.2
     0.2
     1.8
     0.2
  2021.1
  3095.5
   235.1
  2379.6
     0.2
     0.2
     0.2
   204.4
     0.2
     0.2
     0.2
     0.2
   632.3
   849.8
   100.3
     0.2
  2124.8
     0.2
  2760.8
     0.2
  1819.2
     0.0
     2.0
     0.2
     0.2
    50.3
  3368.8
     0.2
   389.0
   711.9
     0.2
  2896.2
     0.2
  2638.5
     0.2
  1915.7
  2145.0
     0.2
     0.2
     0.2
     0.2
  1459.4
   402.3
  3359.9
     0.2
   112.1
     0.2
     0.2
  1651.1
   321.4
  2978.1
     0.2
  2619.1
     0.2
   147.4
     0.2
   856.4
  3419.5
   869.6
  3419.5
  1370.0
     0.2
     0.2
   362.3
     0.2
    41.6
  1370.6
  1883.5
     0.0
   688.8
   210.6
     0.2
   162.1
   855.1
     0.2
     8.2
     0.2
     4.9
     0.2
     0.2
     0.2
     0.2
  2674.5
  2795.1
     0.2
   926.7
   874.0
     0.2
     0.2
     0.2
   750.4
     0.2
     0.2
     0.2
  3419.5
    14.7
  3419.5
  1705.8
     0.2
   297.1
   819.1
   176.6
     0.2
  3419.5
     0.2
   287.6
     9.1
  1651.9
  1453.8
     0.2
    17.1
     0.2
   894.9
    55.8
  2973.4
     0.2
     0.0
  3033.2
  2377.0
   973.9
     0.2
     0.2
     0.2
     0.2
  3358.8
   191.0
     0.2
  2025.1
   190.6
   310.0
     0.2
     0.2
   482.8
     0.0
   732.3
   587.1
     0.2
  1173.6
     0.2
     0.2
     0.2
    65.2
  3279.9
     0.2
     0.2
   427.4
     0.2
  1049.0
     0.2
    93.6
     0.0
   161.2
     0.2
   322.5
   708.5
    24.2
     0.2
   157.0
   933.8
     0.2
     0.2
     0.2
     0.2
     0.0
  3419.5
     0.2
  1876.6
     0.0
     0.2
     0.2
     0.2
     0.0
     0.0
     0.2
   816.4
  3285.9
     0.2
     0.2
     0.2
   272.2
     0.2
     0.2
     0.2
     0.2
  2169.9
     0.2
  1683.7
     0.2
     0.2
  3160.4
   308.0
  1846.5
   632.9
  1343.7
     0.0
     0.2
  1439.8
     4.9
  2369.2
   693.0
     0.2
   726.8
     0.0
     0.2
  2269.3
     0.2
  1311.2
   953.6
     0.2
    31.6
     0.2
     0.0
     0.2
  3419.5
     0.2
     0.2
     0.2
     0.0
     0.0
     0.2
   129.9
  1408.2
     0.2
     0.0
     0.2
     0.0
     0.2
  1832.3
  2068.0
    19.6
     0.2
    28.7
     0.2
     0.2
   179.5
   248.4
     0.2
   726.3
   190.6
     0.2
     0.2
  2259.5
     0.2
     0.2
   871.3
     0.2
     0.2
  3419.5
    11.8
  3098.2
  3419.5
     0.2
     0.2
     0.4
  2015.1
    74.7
    70.5
  1817.4
     0.2
  1125.3
   772.4
   912.7
     0.2
  3419.5
     0.2
     0.2
  1704.9
   244.4
  2964.3
   348.9
   113.9
    26.0
   995.9
     0.2
  3053.9
     0.2
